month,month_name,regime,policy,picking_workers,packing_workers,dispatch_workers,total_workers,total_orders,urgent_orders,normal_orders,urgent_share,total_sla,urgent_sla,normal_sla,mean_system_time_min,p90_system_time_min,urgent_late_orders,normal_late_orders,completed_orders,unfinished_orders,unfinished_urgent_orders,unfinished_normal_orders,backlog_share,estimated_late_cost,estimated_worker_cost,estimated_total_cost,savings_total_cost_vs_fifo_same_month_regime,savings_total_cost_vs_urgent_first_same_month_regime,p_urgent_overall,p_urgent_pick,p_urgent_pack,p_urgent_dispatch,decisions_total,decisions_pick,decisions_pack,decisions_dispatch,cost_late_urgent,cost_late_normal,worker_cost_per_hour,hours_per_worker_month,feasible,urgent_sla_target,normal_sla_target,sla_violation,scenario_seed,picking_utilisation,picking_avg_wait_min,picking_p95_wait_min,picking_avg_queue_len,picking_max_queue_len,picking_late_wait_share,picking_pressure_score,packing_utilisation,packing_avg_wait_min,packing_p95_wait_min,packing_avg_queue_len,packing_max_queue_len,packing_late_wait_share,packing_pressure_score,dispatch_utilisation,dispatch_avg_wait_min,dispatch_p95_wait_min,dispatch_avg_queue_len,dispatch_max_queue_len,dispatch_late_wait_share,dispatch_pressure_score
1,January,s15_10_4,rl3_dqn,15,10,4,29,31200,6250,24950,0.2003,0.00233974358974359,0.00944,0.0005611222444889779,3188.4848932545397,5382.324372759894,6191.0,24936.0,2087,29113,4177,24936,0.9331,248500.0,69600.0,318100.0,-152615.0,-227145.0,0.9966346153846154,0.9966346153846154,0.0,0.0,2080.0,2080.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.74,124,0.0663,3179.12,5741.22,14041.444,29112,0.9999,0.6265,0.0612,0.42,2.31,0.091,3,0.0001,0.0246,0.0836,0.02,0.12,0.004,1,0.0,0.0334
1,January,s16_9_4,fifo,16,9,4,29,31200,6250,24950,0.2003,0.7973076923076923,0.31472,0.9181963927855712,371.38505139952593,733.1897849333333,4283.0,2041.0,28651,2549,508,2041,0.0817,95865.0,69600.0,165465.0,0.0,-74410.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.6353,124,0.8128,127.14,359.37,408.926,1747,0.3805,0.6456,0.8247,8.2,29.05,25.452,157,0.0239,0.3528,0.9542,224.98,576.71,692.348,1973,0.5957,0.9008
1,January,s16_9_4,urgent_first,16,9,4,29,31200,6250,24950,0.2003,0.8625641025641025,0.99984,0.8281763527054108,298.35487018049815,903.9198924700003,1.0,4287.0,28505,2695,1,2694,0.0864,21455.0,69600.0,91055.0,74410.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,124,0.8129,127.28,815.64,414.606,1779,0.2028,0.6249,0.8248,10.87,25.11,33.989,155,0.0159,0.3454,0.9543,151.66,1166.71,736.304,2075,0.7813,0.938
1,January,s16_9_4,rl3_dqn,16,9,4,29,31200,6250,24950,0.2003,0.00233974358974359,0.00944,0.0005611222444889779,3188.4848932545397,5382.324372759894,6191.0,24936.0,2087,29113,4177,24936,0.9331,248500.0,69600.0,318100.0,-152635.0,-227045.0,0.9966346153846154,0.9966346153846154,0.0,0.0,2080.0,2080.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.74,124,0.0622,3179.12,5741.22,14041.444,29112,0.9999,0.6248,0.068,0.42,2.31,0.091,3,0.0001,0.0273,0.0836,0.02,0.12,0.004,1,0.0,0.0334
1,January,s14_10_5,fifo,14,10,5,29,31200,6250,24950,0.2003,0.8599679487179487,0.4944,0.9515430861723447,246.215922691448,478.0583154033333,3160.0,1209.0,29689,1511,302,1209,0.0484,69245.0,69600.0,138845.0,0.0,-55185.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.4556,124,0.9257,237.98,565.64,752.169,2337,0.9992,0.9701,0.7401,0.08,0.55,0.246,8,0.0002,0.2964,0.7913,0.26,0.97,0.81,10,0.0006,0.3172
1,January,s14_10_5,urgent_first,14,10,5,29,31200,6250,24950,0.2003,0.9099679487179487,0.99984,0.8874549098196393,248.33023181149466,857.6755197,1.0,2808.0,29679,1521,1,1520,0.0488,14060.0,69600.0,83660.0,55185.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,124,0.9257,239.99,1345.77,763.271,2404,0.9998,0.9703,0.7414,0.08,0.52,0.253,8,0.0,0.2967,0.7932,0.29,1.05,0.908,12,0.0001,0.3177
1,January,s14_10_5,rl3_dqn,14,10,5,29,31200,6250,24950,0.2003,0.00233974358974359,0.00944,0.0005611222444889779,3188.4848932545397,5382.324372759894,6191.0,24936.0,2087,29113,4177,24936,0.9331,248500.0,69600.0,318100.0,-179255.0,-234440.0,0.9966346153846154,0.9966346153846154,0.0,0.0,2080.0,2080.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.74,124,0.071,3179.12,5741.22,14041.444,29112,0.9999,0.6284,0.0612,0.42,2.31,0.091,3,0.0001,0.0246,0.0668,0.02,0.12,0.004,1,0.0,0.0267
2,February,s14_8_5,fifo,14,8,5,27,26400,4742,21658,0.1796,0.9091287878787879,0.5993251792492619,0.9769600147751408,203.44817582867776,547.3571428466666,1900.0,499.0,25797,603,104,499,0.0228,40495.0,64800.0,105295.0,0.0,-32505.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.3507,125,0.803,190.3,651.36,519.544,2581,0.9803,0.9173,0.8,5.19,17.95,14.02,74,0.0194,0.3348,0.6837,0.12,0.57,0.314,5,0.0002,0.2738
2,February,s14_8_5,urgent_first,14,8,5,27,26400,4742,21658,0.1796,0.939469696969697,1.0,0.9262166405023547,190.58084337457083,643.8880952300017,0.0,1598.0,25805,595,0,595,0.0225,7990.0,64800.0,72790.0,32505.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,125,0.8028,176.72,1157.43,524.622,2627,0.9933,0.9198,0.8008,6.64,13.96,19.448,79,0.0066,0.3302,0.6845,0.12,0.58,0.327,7,0.0001,0.274
2,February,s14_8_5,rl3_dqn,14,8,5,27,26400,4742,21658,0.1796,0.0035606060606060605,0.017503163222269084,0.0005078954658786592,2194.38825089992,4334.026984127033,4659.0,21647.0,2121,24279,2632,21647,0.9197,201415.0,64800.0,266215.0,-160920.0,-193425.0,0.9985802176999526,0.9985802176999526,0.0,0.0,2113.0,2113.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.732,125,0.071,2186.27,4512.9,11102.651,24280,0.9998,0.6284,0.0775,0.41,2.35,0.09,2,0.0002,0.0312,0.0676,0.02,0.15,0.005,1,0.0,0.0271
2,February,s13_8_5,fifo,13,8,5,26,26400,4742,21658,0.1796,0.8662878787878788,0.4894559257697174,0.9487949025764152,257.154334029605,663.5166666583333,2421.0,1109.0,25056,1344,235,1109,0.0509,53965.0,62400.0,116365.0,0.0,-42640.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.4605,125,0.8382,248.94,756.14,691.085,2714,0.9988,0.935,0.777,0.42,1.5,1.093,12,0.001,0.3117,0.6641,0.1,0.53,0.253,6,0.0002,0.2659
2,February,s13_8_5,urgent_first,13,8,5,26,26400,4742,21658,0.1796,0.9142045454545454,1.0,0.8954197063440761,194.6924175786197,685.1788888766669,0.0,2265.0,25009,1391,0,1391,0.0527,11325.0,62400.0,73725.0,42640.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,125,0.8382,186.75,1237.99,698.271,2745,0.9997,0.9352,0.7776,0.46,1.65,1.205,13,0.0002,0.3117,0.6645,0.1,0.55,0.263,7,0.0,0.266
2,February,s13_8_5,rl3_dqn,13,8,5,26,26400,4742,21658,0.1796,0.0035606060606060605,0.017503163222269084,0.0005078954658786592,2194.38825089992,4334.026984127033,4659.0,21647.0,2121,24279,2632,21647,0.9197,201415.0,62400.0,263815.0,-147450.0,-190090.0,0.9985802176999526,0.9985802176999526,0.0,0.0,2113.0,2113.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.732,125,0.0765,2186.27,4512.9,11102.651,24280,0.9998,0.6306,0.0775,0.41,2.35,0.09,2,0.0002,0.0312,0.0676,0.02,0.15,0.005,1,0.0,0.0271
2,February,s15_8_5,fifo,15,8,5,28,26400,4742,21658,0.1796,0.9108333333333334,0.6035428089413749,0.9781143226521378,198.57095870919127,539.2782539633334,1880.0,474.0,25827,573,99,474,0.0217,39970.0,67200.0,107170.0,0.0,-32200.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.3465,125,0.7594,148.2,560.46,406.17,2448,0.8292,0.8696,0.8008,41.61,139.98,114.116,508,0.1706,0.459,0.6845,0.12,0.57,0.313,6,0.0002,0.2742
2,February,s15_8_5,urgent_first,15,8,5,28,26400,4742,21658,0.1796,0.9411363636363637,1.0,0.9282482223658695,192.3319075900558,732.35301587,0.0,1554.0,25799,601,0,601,0.0228,7770.0,67200.0,74970.0,32200.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,125,0.7593,144.98,910.37,408.774,2487,0.7757,0.8589,0.8009,39.54,90.16,131.43,539,0.2242,0.4382,0.6844,0.12,0.58,0.319,6,0.0001,0.2741
2,February,s15_8_5,rl3_dqn,15,8,5,28,26400,4742,21658,0.1796,0.0035606060606060605,0.017503163222269084,0.0005078954658786592,2194.38825089992,4334.026984127033,4659.0,21647.0,2121,24279,2632,21647,0.9197,201415.0,67200.0,268615.0,-161445.0,-193645.0,0.9985802176999526,0.9985802176999526,0.0,0.0,2113.0,2113.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.732,125,0.0663,2186.27,4512.9,11102.651,24280,0.9998,0.6265,0.0775,0.41,2.35,0.09,2,0.0002,0.0312,0.0676,0.02,0.15,0.005,1,0.0,0.0271
2,February,s14_7_5,fifo,14,7,5,26,26400,4742,21658,0.1796,0.8429166666666666,0.4658371994938844,0.9254778834610767,298.0639940488633,757.7007142833331,2533.0,1614.0,24428,1972,358,1614,0.0747,58730.0,62400.0,121130.0,0.0,-42605.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.4842,125,0.803,190.3,651.36,519.544,2581,0.7403,0.8692,0.8659,108.22,373.21,307.211,1433,0.2597,0.6302,0.6474,0.04,0.32,0.111,4,0.0001,0.2591
2,February,s14_7_5,urgent_first,14,7,5,26,26400,4742,21658,0.1796,0.8778409090909091,1.0,0.8510942838673932,229.50023487592182,878.4517460233336,0.0,3225.0,24345,2055,0,2055,0.0778,16125.0,62400.0,78525.0,42605.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,125,0.8028,176.72,1157.43,524.622,2627,0.8228,0.8857,0.8659,51.49,200.05,333.191,1506,0.1772,0.5203,0.6477,0.04,0.32,0.11,4,0.0,0.2592
2,February,s14_7_5,rl3_dqn,14,7,5,26,26400,4742,21658,0.1796,0.0035606060606060605,0.017503163222269084,0.0005078954658786592,2194.38825089992,4334.026984127033,4659.0,21647.0,2121,24279,2632,21647,0.9197,201415.0,62400.0,263815.0,-142685.0,-185290.0,0.9985802176999526,0.9985802176999526,0.0,0.0,2113.0,2113.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.732,125,0.071,2186.27,4512.9,11102.651,24280,0.9998,0.6284,0.0886,0.41,2.35,0.09,2,0.0002,0.0356,0.0676,0.02,0.15,0.005,1,0.0,0.0271
2,February,s14_9_5,fifo,14,9,5,28,26400,4742,21658,0.1796,0.911780303030303,0.6039645719105863,0.979176285898975,198.55471904465412,536.9468253933334,1878.0,451.0,25855,545,94,451,0.0206,39815.0,67200.0,107015.0,0.0,-32070.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.346,125,0.803,190.3,651.36,519.544,2581,0.999,0.921,0.7126,0.23,1.03,0.617,11,0.0006,0.2857,0.6852,0.2,0.8,0.542,9,0.0005,0.2746
2,February,s14_9_5,urgent_first,14,9,5,28,26400,4742,21658,0.1796,0.9413257575757575,1.0,0.9284790839412688,184.79481157266795,632.164206343334,0.0,1549.0,25850,550,0,550,0.0208,7745.0,67200.0,74945.0,32070.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,125,0.8028,176.72,1157.43,524.622,2627,0.9997,0.9211,0.7129,0.24,1.07,0.648,15,0.0002,0.2856,0.6856,0.22,0.85,0.585,12,0.0001,0.2746
2,February,s14_9_5,rl3_dqn,14,9,5,28,26400,4742,21658,0.1796,0.0035606060606060605,0.017503163222269084,0.0005078954658786592,2194.38825089992,4334.026984127033,4659.0,21647.0,2121,24279,2632,21647,0.9197,201415.0,67200.0,268615.0,-161600.0,-193670.0,0.9985802176999526,0.9985802176999526,0.0,0.0,2113.0,2113.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.732,125,0.071,2186.27,4512.9,11102.651,24280,0.9998,0.6284,0.0689,0.41,2.35,0.09,2,0.0002,0.0277,0.0676,0.02,0.15,0.005,1,0.0,0.0271
2,February,s14_8_4,fifo,14,8,4,26,26400,4742,21658,0.1796,0.8704166666666666,0.5050611556305357,0.9504109336042109,248.91321616371434,648.2282539566667,2347.0,1074.0,25099,1301,227,1074,0.0493,52310.0,62400.0,114710.0,0.0,-40330.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.4449,125,0.803,190.3,651.36,519.544,2581,0.8154,0.8843,0.8,5.19,17.95,14.02,74,0.0248,0.3359,0.8315,48.9,180.2,135.495,702,0.1598,0.4729
2,February,s14_8_4,urgent_first,14,8,4,26,26400,4742,21658,0.1796,0.9092424242424243,1.0,0.889371133068612,213.69862776074828,814.2822222133339,0.0,2396.0,25049,1351,0,1351,0.0512,11980.0,62400.0,74380.0,40330.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,125,0.8028,176.72,1157.43,524.622,2627,0.8997,0.9011,0.8008,6.64,13.96,19.448,79,0.0144,0.3318,0.8317,27.24,46.58,153.933,757,0.0859,0.4039
2,February,s14_8_4,rl3_dqn,14,8,4,26,26400,4742,21658,0.1796,0.0035606060606060605,0.017503163222269084,0.0005078954658786592,2194.38825089992,4334.026984127033,4659.0,21647.0,2121,24279,2632,21647,0.9197,201415.0,62400.0,263815.0,-149105.0,-189435.0,0.9985802176999526,0.9985802176999526,0.0,0.0,2113.0,2113.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.732,125,0.071,2186.27,4512.9,11102.651,24280,0.9998,0.6284,0.0775,0.41,2.35,0.09,2,0.0002,0.0312,0.0845,0.02,0.15,0.005,1,0.0,0.0338
2,February,s14_8_6,fifo,14,8,6,28,26400,4742,21658,0.1796,0.9091287878787879,0.5993251792492619,0.9769600147751408,203.35276034108873,547.25428571,1900.0,499.0,25797,603,104,499,0.0228,40495.0,67200.0,107695.0,0.0,-32505.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.3507,125,0.803,190.3,651.36,519.544,2581,0.9805,0.9173,0.8,5.19,17.95,14.02,74,0.0194,0.3348,0.5697,0.02,0.17,0.057,4,0.0,0.228
2,February,s14_8_6,urgent_first,14,8,6,28,26400,4742,21658,0.1796,0.939469696969697,1.0,0.9262166405023547,190.48147309749274,643.7480952300011,0.0,1598.0,25805,595,0,595,0.0225,7990.0,67200.0,75190.0,32505.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,125,0.8028,176.72,1157.43,524.622,2627,0.9934,0.9198,0.8008,6.64,13.96,19.448,79,0.0066,0.3302,0.5704,0.02,0.17,0.06,5,0.0,0.2282
2,February,s14_8_6,rl3_dqn,14,8,6,28,26400,4742,21658,0.1796,0.0035606060606060605,0.017503163222269084,0.0005078954658786592,2194.38825089992,4334.026984127033,4659.0,21647.0,2121,24279,2632,21647,0.9197,201415.0,67200.0,268615.0,-160920.0,-193425.0,0.9985802176999526,0.9985802176999526,0.0,0.0,2113.0,2113.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.732,125,0.071,2186.27,4512.9,11102.651,24280,0.9998,0.6284,0.0775,0.41,2.35,0.09,2,0.0002,0.0312,0.0563,0.02,0.15,0.005,1,0.0,0.0225
2,February,s11_6_4,fifo,11,6,4,21,26400,4742,21658,0.1796,0.7620454545454546,0.32496836777730914,0.8577430972388955,475.6979831673563,1202.1609523766667,3201.0,3081.0,22622,3778,697,3081,0.1431,79425.0,50400.0,129825.0,0.0,-52255.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.625,125,0.9223,396.13,1072.1,1146.618,3450,0.8637,0.9417,0.9357,85.1,241.5,210.21,703,0.1362,0.4854,0.7492,0.1,0.53,0.229,4,0.0001,0.2999
2,February,s11_6_4,urgent_first,11,6,4,21,26400,4742,21658,0.1796,0.7941666666666667,1.0,0.7490996398559424,265.81840866369606,959.5730158650003,0.0,5434.0,22470,3930,0,3930,0.1489,27170.0,50400.0,77570.0,52255.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.0509,125,0.9222,216.75,1526.81,1155.125,3548,0.7904,0.927,0.9357,42.54,47.83,252.949,793,0.2095,0.4569,0.7499,0.1,0.53,0.224,4,0.0,0.3001
2,February,s11_6_4,rl3_dqn,11,6,4,21,26400,4742,21658,0.1796,0.0035606060606060605,0.017503163222269084,0.0005078954658786592,2194.38825089992,4334.026984127033,4659.0,21647.0,2121,24279,2632,21647,0.9197,201415.0,50400.0,251815.0,-121990.0,-174245.0,0.9985802176999526,0.9985802176999526,0.0,0.0,2113.0,2113.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.732,125,0.0904,2186.27,4512.9,11102.651,24280,0.9998,0.6361,0.1033,0.41,2.35,0.09,2,0.0002,0.0415,0.0845,0.02,0.15,0.005,1,0.0,0.0338
2,February,s17_10_6,fifo,17,10,6,33,26400,4742,21658,0.1796,0.9659090909090909,0.8102066638549136,1.0,108.2386698150442,307.0528571300001,900.0,0.0,26400,0,0,0,0.0,18000.0,79200.0,97200.0,0.0,-17800.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.1398,125,0.6748,99.74,405.68,274.291,2194,0.9971,0.8693,0.6547,0.57,1.98,1.572,18,0.0026,0.2645,0.5829,0.11,0.55,0.3,7,0.0004,0.2337
2,February,s17_10_6,urgent_first,17,10,6,33,26400,4742,21658,0.1796,0.9984848484848485,1.0,0.9981531073968049,108.8633333251452,468.57055554833363,0.0,40.0,26400,0,0,0,0.0,200.0,79200.0,79400.0,17800.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,125,0.6748,100.26,615.45,275.744,2229,0.9996,0.8698,0.6547,0.66,2.33,1.821,19,0.0003,0.2639,0.5829,0.11,0.55,0.314,8,0.0001,0.2336
2,February,s17_10_6,rl3_dqn,17,10,6,33,26400,4742,21658,0.1796,0.0035606060606060605,0.017503163222269084,0.0005078954658786592,2194.38825089992,4334.026984127033,4659.0,21647.0,2121,24279,2632,21647,0.9197,201415.0,79200.0,280615.0,-183415.0,-201215.0,0.9985802176999526,0.9985802176999526,0.0,0.0,2113.0,2113.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.732,125,0.0585,2186.27,4512.9,11102.651,24280,0.9998,0.6234,0.062,0.41,2.35,0.09,2,0.0002,0.025,0.0563,0.02,0.15,0.005,1,0.0,0.0225
2,February,s15_9_5,fifo,15,9,5,29,26400,4742,21658,0.1796,0.9353030303030303,0.6741881062842683,0.9924739126419798,156.8765723908709,432.10484126000006,1545.0,163.0,26202,198,35,163,0.0075,31715.0,69600.0,101315.0,0.0,-27105.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.2758,125,0.7594,148.2,560.46,406.17,2448,0.9976,0.9033,0.7221,0.52,1.67,1.411,15,0.0016,0.2904,0.6942,0.3,1.02,0.819,9,0.0008,0.2786
2,February,s15_9_5,urgent_first,15,9,5,29,26400,4742,21658,0.1796,0.9650757575757576,1.0,0.9574291254963524,153.42040883873347,574.8914285599998,0.0,922.0,26203,197,0,197,0.0075,4610.0,69600.0,74210.0,27105.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,125,0.7593,144.98,910.37,408.774,2487,0.9995,0.9036,0.7223,0.57,1.98,1.552,17,0.0003,0.2901,0.6945,0.32,1.03,0.866,13,0.0002,0.2785
2,February,s15_9_5,rl3_dqn,15,9,5,29,26400,4742,21658,0.1796,0.0035606060606060605,0.017503163222269084,0.0005078954658786592,2194.38825089992,4334.026984127033,4659.0,21647.0,2121,24279,2632,21647,0.9197,201415.0,69600.0,271015.0,-169700.0,-196805.0,0.9985802176999526,0.9985802176999526,0.0,0.0,2113.0,2113.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.732,125,0.0663,2186.27,4512.9,11102.651,24280,0.9998,0.6265,0.0689,0.41,2.35,0.09,2,0.0002,0.0277,0.0676,0.02,0.15,0.005,1,0.0,0.0271
2,February,s15_8_6,fifo,15,8,6,29,26400,4742,21658,0.1796,0.9108712121212121,0.6035428089413749,0.9781604949672177,198.47534279684388,539.1698412666667,1880.0,473.0,25828,572,99,473,0.0217,39965.0,69600.0,109565.0,0.0,-32195.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.3465,125,0.7594,148.2,560.46,406.17,2448,0.8294,0.8696,0.8008,41.61,139.98,114.116,508,0.1705,0.459,0.5704,0.02,0.17,0.056,4,0.0,0.2283
2,February,s15_8_6,urgent_first,15,8,6,29,26400,4742,21658,0.1796,0.9411363636363637,1.0,0.9282482223658695,192.23448004118444,732.185396816667,0.0,1554.0,25799,601,0,601,0.0228,7770.0,69600.0,77370.0,32195.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,125,0.7593,144.98,910.37,408.774,2487,0.7758,0.8589,0.8009,39.54,90.16,131.43,539,0.2242,0.4382,0.5704,0.02,0.17,0.057,4,0.0,0.2282
2,February,s15_8_6,rl3_dqn,15,8,6,29,26400,4742,21658,0.1796,0.0035606060606060605,0.017503163222269084,0.0005078954658786592,2194.38825089992,4334.026984127033,4659.0,21647.0,2121,24279,2632,21647,0.9197,201415.0,69600.0,271015.0,-161450.0,-193645.0,0.9985802176999526,0.9985802176999526,0.0,0.0,2113.0,2113.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.732,125,0.0663,2186.27,4512.9,11102.651,24280,0.9998,0.6265,0.0775,0.41,2.35,0.09,2,0.0002,0.0312,0.0563,0.02,0.15,0.005,1,0.0,0.0225
2,February,s14_9_6,fifo,14,9,6,29,26400,4742,21658,0.1796,0.911780303030303,0.6039645719105863,0.979176285898975,198.39341433247728,536.7579365,1878.0,451.0,25855,545,94,451,0.0206,39815.0,69600.0,109415.0,0.0,-32070.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.346,125,0.803,190.3,651.36,519.544,2581,0.9993,0.9211,0.7126,0.23,1.03,0.617,11,0.0006,0.2857,0.571,0.04,0.3,0.107,5,0.0001,0.2286
2,February,s14_9_6,urgent_first,14,9,6,29,26400,4742,21658,0.1796,0.9413257575757575,1.0,0.9284790839412688,184.6196284649955,631.7392063433348,0.0,1549.0,25850,550,0,550,0.0208,7745.0,69600.0,77345.0,32070.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,125,0.8028,176.72,1157.43,524.622,2627,0.9998,0.9211,0.7129,0.24,1.07,0.648,15,0.0002,0.2856,0.5714,0.04,0.32,0.113,6,0.0,0.2287
2,February,s14_9_6,rl3_dqn,14,9,6,29,26400,4742,21658,0.1796,0.0035606060606060605,0.017503163222269084,0.0005078954658786592,2194.38825089992,4334.026984127033,4659.0,21647.0,2121,24279,2632,21647,0.9197,201415.0,69600.0,271015.0,-161600.0,-193670.0,0.9985802176999526,0.9985802176999526,0.0,0.0,2113.0,2113.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.732,125,0.071,2186.27,4512.9,11102.651,24280,0.9998,0.6284,0.0689,0.41,2.35,0.09,2,0.0002,0.0277,0.0563,0.02,0.15,0.005,1,0.0,0.0225
2,February,s13_7_5,fifo,13,7,5,25,26400,4742,21658,0.1796,0.8427651515151515,0.46541543652467315,0.925385538830917,298.5336410898462,758.23690475,2535.0,1616.0,24426,1974,358,1616,0.0748,58780.0,60000.0,118780.0,0.0,-43405.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.4846,125,0.8382,248.94,756.14,691.085,2714,0.8732,0.9099,0.8658,51.3,178.54,137.314,636,0.1267,0.4605,0.6473,0.04,0.32,0.111,4,0.0001,0.2591
2,February,s13_7_5,urgent_first,13,7,5,25,26400,4742,21658,0.1796,0.8835227272727273,1.0,0.8580201311293748,224.10547866142622,864.7016666616673,0.0,3075.0,24330,2070,0,2070,0.0784,15375.0,60000.0,75375.0,43405.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,125,0.8382,186.75,1237.99,698.271,2745,0.8755,0.9104,0.8656,32.63,65.55,164.119,685,0.1245,0.4196,0.6474,0.04,0.33,0.114,4,0.0,0.2591
2,February,s13_7_5,rl3_dqn,13,7,5,25,26400,4742,21658,0.1796,0.0035606060606060605,0.017503163222269084,0.0005078954658786592,2194.38825089992,4334.026984127033,4659.0,21647.0,2121,24279,2632,21647,0.9197,201415.0,60000.0,261415.0,-142635.0,-186040.0,0.9985802176999526,0.9985802176999526,0.0,0.0,2113.0,2113.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.732,125,0.0765,2186.27,4512.9,11102.651,24280,0.9998,0.6306,0.0886,0.41,2.35,0.09,2,0.0002,0.0356,0.0676,0.02,0.15,0.005,1,0.0,0.0271
2,February,s13_8_4,fifo,13,8,4,25,26400,4742,21658,0.1796,0.8641666666666666,0.4841838886545761,0.9473635608089389,260.76003788862664,672.8361111083335,2446.0,1140.0,25022,1378,238,1140,0.0522,54620.0,60000.0,114620.0,0.0,-43235.0,,,,,,,,,20.0,5.0,15.0,160.0,False,0.95,0.8,0.4658,125,0.8382,248.94,756.14,691.085,2714,0.9861,0.9325,0.777,0.42,1.5,1.093,12,0.001,0.3117,0.829,4.1,14.02,10.712,60,0.0129,0.3411
2,February,s13_8_4,urgent_first,13,8,4,25,26400,4742,21658,0.1796,0.91375,1.0,0.8948656385631175,199.41358758675227,707.522142853332,0.0,2277.0,24998,1402,0,1402,0.0531,11385.0,60000.0,71385.0,43235.0,0.0,,,,,,,,,20.0,5.0,15.0,160.0,True,0.95,0.8,0.0,125,0.8382,186.75,1237.99,698.271,2745,0.9981,0.9349,0.7776,0.46,1.65,1.205,13,0.0002,0.3117,0.8303,4.94,12.79,12.869,84,0.0017,0.3378
2,February,s13_8_4,rl3_dqn,13,8,4,25,26400,4742,21658,0.1796,0.0035606060606060605,0.017503163222269084,0.0005078954658786592,2194.38825089992,4334.026984127033,4659.0,21647.0,2121,24279,2632,21647,0.9197,201415.0,60000.0,261415.0,-146795.0,-190030.0,0.9985802176999526,0.9985802176999526,0.0,0.0,2113.0,2113.0,0.0,0.0,20.0,5.0,15.0,160.0,False,0.95,0.8,1.732,125,0.0765,2186.27,4512.9,11102.651,24280,0.9998,0.6306,0.0775,0.41,2.35,0.09,2,0.0002,0.0312,0.0845,0.02,0.15,0.005,1,0.0,0.0338
