time_min,pick_queue_urgent,pick_queue_normal,pack_queue_urgent,pack_queue_normal,dispatch_queue_urgent,dispatch_queue_normal,picking_busy,packing_busy,dispatch_busy,completed_total,completed_urgent,completed_normal,in_system_total,in_system_urgent,in_system_normal
2084.0,0,415,0,70,0,0,2,1,0,712,165,547,488,0,488
2085.0,0,415,0,69,0,0,2,1,1,712,165,547,488,0,488
2086.0,0,415,0,69,0,0,2,1,1,712,165,547,488,0,488
2087.0,0,415,0,68,0,0,2,1,1,713,165,548,487,0,487
2088.0,0,415,0,68,0,0,2,1,0,714,165,549,486,0,486
2089.0,0,415,0,67,0,0,2,1,1,714,165,549,486,0,486
2090.0,0,415,0,67,0,0,2,1,0,715,165,550,485,0,485
2091.0,0,414,0,68,0,0,2,1,0,715,165,550,485,0,485
2092.0,0,414,0,67,0,0,2,1,1,715,165,550,485,0,485
2093.0,0,414,0,67,0,1,2,0,0,716,165,551,484,0,484
2094.0,0,413,0,67,0,0,2,1,0,717,165,552,483,0,483
2095.0,0,413,0,67,0,0,2,1,0,717,165,552,483,0,483
2096.0,0,412,0,68,0,0,2,1,0,717,165,552,483,0,483
2097.0,0,412,0,68,0,0,2,1,0,717,165,552,483,0,483
2098.0,0,412,0,67,0,0,2,1,1,717,165,552,483,0,483
2099.0,0,412,0,66,0,1,2,1,1,717,165,552,483,0,483
2100.0,0,412,0,66,0,0,2,1,1,718,165,553,482,0,482
2101.0,0,411,0,67,0,0,2,1,0,719,165,554,481,0,481
2102.0,0,411,0,67,0,0,2,1,0,719,165,554,481,0,481
2103.0,0,410,0,68,0,0,2,1,0,719,165,554,481,0,481
2104.0,0,409,0,69,0,0,2,1,0,719,165,554,481,0,481
2105.0,0,409,0,69,0,0,2,1,0,719,165,554,481,0,481
2106.0,0,409,0,69,0,0,2,1,0,719,165,554,481,0,481
2107.0,0,408,0,69,0,0,2,1,1,719,165,554,481,0,481
2108.0,0,408,0,69,0,0,2,1,1,719,165,554,481,0,481
2109.0,0,408,0,69,0,0,2,1,0,720,165,555,480,0,480
2110.0,0,408,0,68,0,0,2,1,1,720,165,555,480,0,480
2111.0,0,408,0,68,0,0,2,1,0,721,165,556,479,0,479
2112.0,0,407,0,69,0,0,2,1,0,721,165,556,479,0,479
2113.0,0,407,0,69,0,0,2,1,0,721,165,556,479,0,479
2114.0,0,407,0,68,0,0,2,1,1,721,165,556,479,0,479
2115.0,0,407,0,68,0,0,2,1,0,722,165,557,478,0,478
2116.0,0,407,0,68,0,0,2,1,0,722,165,557,478,0,478
2117.0,0,406,0,68,0,0,2,1,1,722,165,557,478,0,478
2118.0,0,406,0,68,0,0,2,1,0,723,165,558,477,0,477
2119.0,0,406,0,67,0,0,2,1,1,723,165,558,477,0,477
2120.0,0,406,0,67,0,0,2,1,0,724,165,559,476,0,476
2121.0,0,405,0,68,0,0,2,1,0,724,165,559,476,0,476
2122.0,0,405,0,68,0,0,2,1,0,724,165,559,476,0,476
2123.0,0,405,0,67,0,0,2,1,1,724,165,559,476,0,476
2124.0,0,404,0,68,0,0,2,1,0,725,165,560,475,0,475
2125.0,0,404,0,67,0,0,2,1,1,725,165,560,475,0,475
2126.0,0,404,0,67,0,0,2,1,1,725,165,560,475,0,475
2127.0,0,404,0,66,0,0,2,1,1,726,165,561,474,0,474
2128.0,0,404,0,66,0,0,2,1,0,727,165,562,473,0,473
2129.0,0,404,0,66,0,0,2,1,0,727,165,562,473,0,473
2130.0,0,402,0,67,0,0,2,1,1,727,165,562,473,0,473
2131.0,0,402,0,67,0,0,2,1,0,728,165,563,472,0,472
2132.0,0,402,0,66,0,0,2,1,1,728,165,563,472,0,472
2133.0,0,402,0,65,0,0,2,1,1,729,165,564,471,0,471
2134.0,0,401,0,66,0,0,2,1,0,730,165,565,470,0,470
2135.0,0,401,0,66,0,0,2,1,0,730,165,565,470,0,470
2136.0,0,401,0,65,0,0,2,1,1,730,165,565,470,0,470
2137.0,0,401,0,64,0,0,2,1,1,731,165,566,469,0,469
2138.0,0,401,0,64,0,0,2,1,0,732,165,567,468,0,468
2139.0,0,400,0,64,0,0,2,1,1,732,165,567,468,0,468
2140.0,0,400,0,64,0,0,2,1,0,733,165,568,467,0,467
2141.0,0,400,0,64,0,0,2,1,0,733,165,568,467,0,467
2142.0,0,399,0,64,0,0,2,1,1,733,165,568,467,0,467
2143.0,0,398,0,65,0,0,2,1,1,733,165,568,467,0,467
2144.0,0,398,0,65,0,0,2,1,0,734,165,569,466,0,466
2145.0,0,397,0,65,0,0,2,1,1,734,165,569,466,0,466
2146.0,0,397,0,65,0,0,2,1,0,735,165,570,465,0,465
2147.0,0,396,0,65,0,0,2,1,1,735,165,570,465,0,465
2148.0,0,396,0,65,0,0,2,1,0,736,165,571,464,0,464
2149.0,0,396,0,64,0,0,2,1,1,736,165,571,464,0,464
2150.0,0,395,0,65,0,0,2,1,0,737,165,572,463,0,463
2151.0,0,395,0,65,0,0,2,1,0,737,165,572,463,0,463
2152.0,0,395,0,64,0,0,2,1,1,737,165,572,463,0,463
2153.0,0,393,0,66,0,0,2,1,1,737,165,572,463,0,463
2154.0,0,393,0,65,0,0,2,1,1,738,165,573,462,0,462
2155.0,0,393,0,65,0,0,2,1,0,739,165,574,461,0,461
2156.0,0,393,0,65,0,1,2,0,0,739,165,574,461,0,461
2157.0,0,393,0,64,0,0,2,1,1,739,165,574,461,0,461
2158.0,0,392,0,65,0,0,2,1,0,740,165,575,460,0,460
2159.0,0,392,0,65,0,0,2,1,0,740,165,575,460,0,460
2160.0,0,392,0,65,0,0,2,1,0,740,165,575,460,0,460
2161.0,0,391,0,65,0,0,2,1,1,740,165,575,460,0,460
2162.0,0,390,0,66,0,0,2,1,1,740,165,575,460,0,460
2163.0,0,390,0,66,0,0,2,1,0,741,165,576,459,0,459
2164.0,0,390,0,65,0,0,2,1,1,741,165,576,459,0,459
2165.0,0,390,0,65,0,0,2,1,0,742,165,577,458,0,458
2166.0,0,389,0,66,0,0,2,1,0,742,165,577,458,0,458
2167.0,0,389,0,66,0,0,2,1,0,742,165,577,458,0,458
2168.0,0,388,0,67,0,0,2,1,0,742,165,577,458,0,458
2169.0,0,387,0,67,0,0,2,1,1,742,165,577,458,0,458
2170.0,0,387,0,67,0,0,2,1,0,743,165,578,457,0,457
2171.0,0,387,0,66,0,0,2,1,1,743,165,578,457,0,457
2172.0,0,387,0,66,0,0,2,1,0,744,165,579,456,0,456
2173.0,0,387,0,66,0,0,2,1,0,744,165,579,456,0,456
2174.0,0,385,0,67,0,0,2,1,1,744,165,579,456,0,456
2175.0,0,385,0,67,0,0,2,1,0,745,165,580,455,0,455
2176.0,0,384,0,67,0,0,2,1,1,745,165,580,455,0,455
2177.0,0,384,0,67,0,0,2,1,0,746,165,581,454,0,454
2178.0,0,383,0,67,0,0,2,1,1,746,165,581,454,0,454
2179.0,0,383,0,67,0,0,2,1,0,747,165,582,453,0,453
2180.0,0,383,0,66,0,0,2,1,1,747,165,582,453,0,453
2181.0,0,382,0,67,0,0,2,1,0,748,165,583,452,0,452
2182.0,0,381,0,67,0,0,2,1,1,748,165,583,452,0,452
2183.0,0,381,0,67,0,0,2,1,0,749,165,584,451,0,451
2184.0,0,380,0,68,0,0,2,1,0,749,165,584,451,0,451
2185.0,0,380,0,68,0,0,2,1,0,749,165,584,451,0,451
2186.0,0,380,0,68,0,0,2,1,0,749,165,584,451,0,451
2187.0,0,379,0,69,0,0,2,1,0,749,165,584,451,0,451
2188.0,0,379,0,69,0,0,2,1,0,749,165,584,451,0,451
2189.0,0,378,0,69,0,0,2,1,1,749,165,584,451,0,451
2190.0,0,377,0,70,0,0,2,1,1,749,165,584,451,0,451
2191.0,0,377,0,69,0,0,2,1,1,750,165,585,450,0,450
2192.0,0,377,0,69,0,0,2,1,1,750,165,585,450,0,450
2193.0,0,376,0,69,0,0,2,1,1,751,165,586,449,0,449
2194.0,0,376,0,69,0,0,2,1,0,752,165,587,448,0,448
2195.0,0,376,0,69,0,0,2,1,0,752,165,587,448,0,448
2196.0,0,376,0,68,0,0,2,1,1,752,165,587,448,0,448
2197.0,0,376,0,68,0,0,2,1,0,753,165,588,447,0,447
2198.0,0,376,0,68,0,0,2,1,0,753,165,588,447,0,447
2199.0,0,376,0,67,0,0,2,1,1,753,165,588,447,0,447
2200.0,0,375,0,68,0,0,2,1,0,754,165,589,446,0,446
2201.0,0,375,0,68,0,0,2,1,0,754,165,589,446,0,446
2202.0,0,375,0,67,0,0,2,1,1,754,165,589,446,0,446
2203.0,0,374,0,68,0,0,2,1,1,754,165,589,446,0,446
2204.0,0,374,0,67,0,0,2,1,1,755,165,590,445,0,445
2205.0,0,374,0,67,0,0,2,1,1,755,165,590,445,0,445
2206.0,0,373,0,67,0,0,2,1,1,756,165,591,444,0,444
2207.0,0,372,0,67,0,0,2,1,1,757,165,592,443,0,443
2208.0,0,372,0,67,0,0,2,1,0,758,165,593,442,0,442
2209.0,0,372,0,67,0,0,2,1,0,758,165,593,442,0,442
2210.0,0,371,0,67,0,0,2,1,1,758,165,593,442,0,442
2211.0,0,370,0,68,0,0,2,1,0,759,165,594,441,0,441
2212.0,0,370,0,68,0,0,2,1,0,759,165,594,441,0,441
2213.0,0,370,0,68,0,0,2,1,0,759,165,594,441,0,441
2214.0,0,370,0,67,0,0,2,1,1,759,165,594,441,0,441
2215.0,0,369,0,68,0,0,2,1,1,759,165,594,441,0,441
2216.0,0,369,0,67,0,0,2,1,1,760,165,595,440,0,440
2217.0,0,368,0,68,0,0,2,1,0,761,165,596,439,0,439
2218.0,0,368,0,67,0,0,2,1,1,761,165,596,439,0,439
2219.0,0,367,0,67,0,0,2,1,1,762,165,597,438,0,438
2220.0,0,366,0,68,0,0,2,1,0,763,165,598,437,0,437
2221.0,0,366,0,67,0,0,2,1,1,763,165,598,437,0,437
2222.0,0,366,0,68,0,0,1,1,0,764,165,599,436,0,436
2223.0,0,365,0,67,0,0,2,1,1,764,165,599,436,0,436
2224.0,0,365,0,67,0,0,2,1,0,765,165,600,435,0,435
2225.0,0,365,0,66,0,0,2,1,1,765,165,600,435,0,435
2226.0,0,365,0,66,0,0,2,1,0,766,165,601,434,0,434
2227.0,0,363,0,67,0,0,2,1,1,766,165,601,434,0,434
2228.0,0,363,0,66,0,0,2,1,1,767,165,602,433,0,433
2229.0,0,363,0,66,0,0,2,1,1,767,165,602,433,0,433
2230.0,0,362,0,67,0,0,2,1,0,768,165,603,432,0,432
2231.0,0,362,0,66,0,0,2,1,1,768,165,603,432,0,432
2232.0,0,362,0,66,0,0,2,1,1,768,165,603,432,0,432
2233.0,0,361,0,66,0,0,2,1,1,769,165,604,431,0,431
2234.0,0,361,0,66,0,0,2,1,0,770,165,605,430,0,430
2235.0,0,360,0,66,0,0,2,1,1,770,165,605,430,0,430
2236.0,0,360,0,66,0,0,2,1,1,770,165,605,430,0,430
2237.0,0,360,0,66,0,0,2,1,0,771,165,606,429,0,429
2238.0,0,360,0,66,0,0,2,1,0,771,165,606,429,0,429
2239.0,0,360,0,66,0,0,2,1,0,771,165,606,429,0,429
2240.0,0,360,0,65,0,0,2,1,1,771,165,606,429,0,429
2241.0,0,358,0,67,0,0,2,1,1,771,165,606,429,0,429
2242.0,0,358,0,66,0,0,2,1,1,772,165,607,428,0,428
2243.0,0,358,0,66,0,0,2,1,0,773,165,608,427,0,427
2244.0,0,357,0,66,0,0,2,1,1,773,165,608,427,0,427
2245.0,0,357,0,66,0,0,2,1,1,773,165,608,427,0,427
2246.0,0,357,0,66,0,0,2,1,0,774,165,609,426,0,426
2247.0,0,357,0,66,0,0,2,1,0,774,165,609,426,0,426
2248.0,0,357,0,66,0,0,2,1,0,774,165,609,426,0,426
2249.0,0,355,0,67,0,0,2,1,1,774,165,609,426,0,426
2250.0,0,355,0,67,0,0,2,1,1,774,165,609,426,0,426
2251.0,0,355,0,67,0,0,2,1,0,775,165,610,425,0,425
2252.0,0,355,0,66,0,0,2,1,1,775,165,610,425,0,425
2253.0,0,355,0,66,0,0,2,1,0,776,165,611,424,0,424
2254.0,0,353,0,68,0,0,2,1,0,776,165,611,424,0,424
2255.0,0,353,0,67,0,0,2,1,1,776,165,611,424,0,424
2256.0,0,353,0,67,0,0,2,1,1,776,165,611,424,0,424
2257.0,0,353,0,66,0,0,2,1,1,777,165,612,423,0,423
2258.0,0,353,0,66,0,0,2,1,1,777,165,612,423,0,423
2259.0,0,353,0,66,0,0,2,1,0,778,165,613,422,0,422
2260.0,0,352,0,67,0,0,2,1,0,778,165,613,422,0,422
2261.0,0,352,0,66,0,0,2,1,1,778,165,613,422,0,422
2262.0,0,352,0,66,0,0,2,1,0,779,165,614,421,0,421
2263.0,0,351,0,66,0,0,2,1,1,779,165,614,421,0,421
2264.0,0,351,0,65,0,0,2,1,1,780,165,615,420,0,420
2265.0,0,351,0,65,0,0,2,1,0,781,165,616,419,0,419
2266.0,0,351,0,65,0,0,2,1,0,781,165,616,419,0,419
2267.0,0,350,0,66,0,0,2,1,0,781,165,616,419,0,419
2268.0,0,350,0,66,0,0,2,1,0,781,165,616,419,0,419
2269.0,0,349,0,67,0,0,2,1,0,781,165,616,419,0,419
2270.0,0,349,0,67,0,0,2,1,0,781,165,616,419,0,419
2271.0,0,349,0,66,0,0,2,1,1,781,165,616,419,0,419
2272.0,0,349,0,66,0,0,2,1,1,781,165,616,419,0,419
2273.0,0,349,0,66,0,0,2,1,1,781,165,616,419,0,419
2274.0,0,348,0,66,0,0,2,1,1,782,165,617,418,0,418
2275.0,0,347,0,67,0,0,2,1,1,782,165,617,418,0,418
2276.0,0,347,0,67,0,0,2,1,0,783,165,618,417,0,417
2277.0,0,347,0,67,0,0,2,1,0,783,165,618,417,0,417
2278.0,0,347,0,66,0,0,2,1,1,783,165,618,417,0,417
2279.0,0,347,0,66,0,0,2,1,0,784,165,619,416,0,416
2280.0,0,347,0,66,0,0,2,1,0,784,165,619,416,0,416
2281.0,0,347,0,66,0,0,2,1,0,784,165,619,416,0,416
2282.0,0,345,0,68,0,0,2,1,0,784,165,619,416,0,416
2283.0,0,345,0,68,0,0,2,1,0,784,165,619,416,0,416
2284.0,0,345,0,68,0,0,2,1,0,784,165,619,416,0,416
2285.0,0,345,0,67,0,0,2,1,1,784,165,619,416,0,416
2286.0,0,344,0,68,0,0,2,1,1,784,165,619,416,0,416
2287.0,0,344,0,68,0,0,2,1,0,785,165,620,415,0,415
2288.0,0,344,0,67,0,0,2,1,1,785,165,620,415,0,415
2289.0,0,344,0,67,0,0,2,1,1,785,165,620,415,0,415
2290.0,0,344,0,67,0,0,2,1,0,786,165,621,414,0,414
2291.0,0,343,0,68,0,0,2,1,0,786,165,621,414,0,414
2292.0,0,343,0,67,0,0,2,1,1,786,165,621,414,0,414
2293.0,0,343,0,67,0,0,2,1,1,786,165,621,414,0,414
2294.0,0,342,0,68,0,0,2,1,0,787,165,622,413,0,413
2295.0,0,342,0,67,0,0,2,1,1,787,165,622,413,0,413
2296.0,0,342,0,67,0,0,2,1,0,788,165,623,412,0,412
2297.0,0,342,0,66,0,0,2,1,1,788,165,623,412,0,412
2298.0,0,342,0,66,0,0,2,1,0,789,165,624,411,0,411
2299.0,0,341,0,66,0,0,2,1,1,789,165,624,411,0,411
2300.0,0,341,0,66,0,0,2,1,1,789,165,624,411,0,411
2301.0,0,341,0,66,0,0,2,1,0,790,165,625,410,0,410
2302.0,0,341,0,66,0,0,2,1,0,790,165,625,410,0,410
2303.0,0,340,0,67,0,0,2,1,0,790,165,625,410,0,410
2304.0,0,340,0,66,0,0,2,1,1,790,165,625,410,0,410
2305.0,0,340,0,66,0,0,2,1,1,790,165,625,410,0,410
2306.0,0,339,0,67,0,0,2,1,0,791,165,626,409,0,409
2307.0,0,339,0,67,0,0,2,1,0,791,165,626,409,0,409
2308.0,0,339,0,67,0,0,2,1,0,791,165,626,409,0,409
2309.0,0,338,0,68,0,0,2,1,0,791,165,626,409,0,409
2310.0,0,337,0,68,0,0,2,1,1,791,165,626,409,0,409
2311.0,0,337,0,67,0,1,2,1,1,791,165,626,409,0,409
2312.0,0,337,0,67,0,1,2,1,1,791,165,626,409,0,409
2313.0,0,336,0,68,0,0,2,1,1,792,165,627,408,0,408
2314.0,0,335,0,69,0,0,2,1,0,793,165,628,407,0,407
2315.0,0,335,0,68,0,0,2,1,1,793,165,628,407,0,407
2316.0,0,335,0,68,0,0,2,1,0,794,165,629,406,0,406
2317.0,0,335,0,67,0,0,2,1,1,794,165,629,406,0,406
2318.0,0,335,0,67,0,0,2,1,0,795,165,630,405,0,405
2319.0,0,334,0,68,0,0,2,1,0,795,165,630,405,0,405
2320.0,0,334,0,68,0,0,2,1,0,795,165,630,405,0,405
2321.0,0,334,0,68,0,0,2,1,0,795,165,630,405,0,405
2322.0,0,333,0,69,0,0,2,1,0,795,165,630,405,0,405
2323.0,0,333,0,68,0,0,2,1,1,795,165,630,405,0,405
2324.0,0,333,0,68,0,0,2,1,1,795,165,630,405,0,405
2325.0,0,332,0,69,0,0,2,1,1,795,165,630,405,0,405
2326.0,0,332,0,68,0,0,2,1,1,796,165,631,404,0,404
2327.0,0,332,0,68,0,1,2,0,0,797,165,632,403,0,403
2328.0,0,331,0,68,0,0,2,1,1,797,165,632,403,0,403
2329.0,0,331,0,68,0,0,2,1,0,798,165,633,402,0,402
2330.0,0,331,0,68,0,0,2,1,0,798,165,633,402,0,402
2331.0,0,330,0,69,0,0,2,1,0,798,165,633,402,0,402
2332.0,0,330,0,69,0,0,2,1,0,798,165,633,402,0,402
2333.0,0,330,0,68,0,0,2,1,1,798,165,633,402,0,402
2334.0,0,329,0,69,0,0,2,1,1,798,165,633,402,0,402
2335.0,0,329,0,69,0,0,2,1,1,798,165,633,402,0,402
2336.0,0,329,0,68,0,0,2,1,1,799,165,634,401,0,401
2337.0,0,328,0,69,0,0,2,1,1,799,165,634,401,0,401
2338.0,0,328,0,68,0,0,2,1,1,800,165,635,400,0,400
2339.0,0,328,0,67,0,0,2,1,1,801,165,636,399,0,399
2340.0,0,328,0,67,0,0,2,1,0,802,165,637,398,0,398
2341.0,0,328,0,67,0,0,2,1,0,802,165,637,398,0,398
2342.0,0,327,0,68,0,0,2,1,0,802,165,637,398,0,398
2343.0,0,326,0,68,0,0,2,1,1,802,165,637,398,0,398
2344.0,0,326,0,67,0,0,2,1,1,803,165,638,397,0,397
2345.0,0,326,0,67,0,0,2,1,1,803,165,638,397,0,397
2346.0,0,326,0,67,0,0,2,1,0,804,165,639,396,0,396
2347.0,0,324,0,68,0,0,2,1,1,804,165,639,396,0,396
2348.0,0,324,0,68,0,0,2,1,0,805,165,640,395,0,395
2349.0,0,323,0,68,0,0,2,1,1,805,165,640,395,0,395
2350.0,0,323,0,68,0,0,2,1,1,805,165,640,395,0,395
2351.0,0,323,0,67,0,0,2,1,1,806,165,641,394,0,394
2352.0,0,322,0,68,0,0,2,1,0,807,165,642,393,0,393
2353.0,0,322,0,68,0,0,2,1,0,807,165,642,393,0,393
2354.0,0,322,0,68,0,0,2,1,0,807,165,642,393,0,393
2355.0,0,321,0,68,0,0,2,1,1,807,165,642,393,0,393
2356.0,0,320,0,69,0,0,2,1,1,807,165,642,393,0,393
2357.0,0,320,0,68,0,1,2,1,1,807,165,642,393,0,393
2358.0,0,320,0,69,0,0,1,1,1,808,165,643,392,0,392
2359.0,0,318,0,70,0,0,2,1,0,809,165,644,391,0,391
2360.0,0,318,0,70,0,0,2,1,0,809,165,644,391,0,391
2361.0,0,316,0,71,0,0,2,1,1,809,165,644,391,0,391
2362.0,0,316,0,71,0,0,2,1,0,810,165,645,390,0,390
2363.0,0,316,0,71,0,0,2,1,0,810,165,645,390,0,390
2364.0,0,315,0,71,0,0,2,1,1,810,165,645,390,0,390
2365.0,0,315,0,71,0,0,2,1,0,811,165,646,389,0,389
2366.0,0,315,0,71,0,0,2,1,0,811,165,646,389,0,389
2367.0,0,314,0,71,0,0,2,1,1,811,165,646,389,0,389
2368.0,0,314,0,71,0,0,2,1,0,812,165,647,388,0,388
2369.0,0,313,0,71,0,0,2,1,1,812,165,647,388,0,388
2370.0,0,313,0,71,0,0,2,1,0,813,165,648,387,0,387
2371.0,0,312,0,71,0,0,2,1,1,813,165,648,387,0,387
2372.0,0,311,0,72,0,0,2,1,0,814,165,649,386,0,386
2373.0,0,311,0,72,0,0,2,1,0,814,165,649,386,0,386
2374.0,0,311,0,71,0,0,2,1,1,814,165,649,386,0,386
2375.0,0,311,0,71,0,0,2,1,0,815,165,650,385,0,385
2376.0,0,310,0,72,0,0,2,1,0,815,165,650,385,0,385
2377.0,0,310,0,71,0,0,2,1,1,815,165,650,385,0,385
2378.0,0,310,0,71,0,0,2,1,0,816,165,651,384,0,384
2379.0,0,310,0,71,0,0,2,1,0,816,165,651,384,0,384
2380.0,0,309,0,72,0,0,2,1,0,816,165,651,384,0,384
2381.0,0,309,0,72,0,0,2,1,0,816,165,651,384,0,384
2382.0,0,308,0,72,0,0,2,1,1,816,165,651,384,0,384
2383.0,0,308,0,71,0,0,2,1,1,817,165,652,383,0,383
2384.0,0,308,0,71,0,0,2,1,1,817,165,652,383,0,383
2385.0,0,308,0,71,0,0,2,1,0,818,165,653,382,0,382
2386.0,0,307,0,72,0,0,2,1,0,818,165,653,382,0,382
2387.0,0,307,0,72,0,0,2,1,0,818,165,653,382,0,382
2388.0,0,306,0,73,0,0,2,1,0,818,165,653,382,0,382
2389.0,0,306,0,72,0,0,2,1,1,818,165,653,382,0,382
2390.0,0,305,0,72,0,1,2,1,1,818,165,653,382,0,382
2391.0,0,305,0,72,0,0,2,1,1,819,165,654,381,0,381
2392.0,0,305,0,71,0,0,2,1,1,820,165,655,380,0,380
2393.0,0,304,0,72,0,0,2,1,0,821,165,656,379,0,379
2394.0,0,304,0,72,0,0,2,1,0,821,165,656,379,0,379
2395.0,0,304,0,71,0,0,2,1,1,821,165,656,379,0,379
2396.0,0,303,0,72,0,0,2,1,0,822,165,657,378,0,378
2397.0,0,303,0,72,0,0,2,1,0,822,165,657,378,0,378
2398.0,0,302,0,72,0,0,2,1,0,823,165,658,377,0,377
2399.0,0,302,0,71,0,0,2,1,1,823,165,658,377,0,377
2400.0,0,302,0,71,0,0,2,1,0,824,165,659,376,0,376
2401.0,0,301,0,71,0,0,2,1,1,824,165,659,376,0,376
2402.0,0,301,0,71,0,0,2,1,0,825,165,660,375,0,375
2403.0,0,301,0,71,0,0,2,1,0,825,165,660,375,0,375
2404.0,0,300,0,72,0,0,2,1,0,825,165,660,375,0,375
2405.0,0,300,0,72,0,0,2,1,0,825,165,660,375,0,375
2406.0,0,300,0,72,0,0,2,1,0,825,165,660,375,0,375
2407.0,0,299,0,73,0,0,2,1,0,825,165,660,375,0,375
2408.0,0,298,0,74,0,0,2,1,0,825,165,660,375,0,375
2409.0,0,298,0,74,0,0,2,1,0,825,165,660,375,0,375
2410.0,0,297,0,75,0,0,2,1,0,825,165,660,375,0,375
2411.0,0,297,0,75,0,0,2,1,0,825,165,660,375,0,375
2412.0,0,296,0,75,0,0,2,1,1,825,165,660,375,0,375
2413.0,0,296,0,75,0,0,2,1,1,825,165,660,375,0,375
2414.0,0,296,0,74,0,0,2,1,1,826,165,661,374,0,374
2415.0,0,295,0,75,0,0,2,1,0,827,165,662,373,0,373
2416.0,0,294,0,75,0,0,2,1,1,827,165,662,373,0,373
2417.0,0,294,0,75,0,0,2,1,0,828,165,663,372,0,372
2418.0,0,294,0,75,0,0,2,1,0,828,165,663,372,0,372
2419.0,0,293,0,75,0,0,2,1,1,828,165,663,372,0,372
2420.0,0,292,0,76,0,0,2,1,0,829,165,664,371,0,371
2421.0,0,292,0,76,0,0,2,1,0,829,165,664,371,0,371
2422.0,0,291,0,76,0,0,2,1,1,829,165,664,371,0,371
2423.0,0,291,0,75,0,1,2,1,1,829,165,664,371,0,371
2424.0,0,290,0,76,0,0,2,1,1,830,165,665,370,0,370
2425.0,0,289,0,77,0,0,2,1,0,831,165,666,369,0,369
2426.0,0,289,0,77,0,0,2,1,0,831,165,666,369,0,369
2427.0,0,288,0,77,0,0,2,1,1,831,165,666,369,0,369
2428.0,0,288,0,77,0,0,2,1,0,832,165,667,368,0,368
2429.0,0,287,0,77,0,0,2,1,1,832,165,667,368,0,368
2430.0,0,287,0,77,0,0,2,1,1,832,165,667,368,0,368
2431.0,0,286,0,78,0,0,2,1,0,833,165,668,367,0,367
2432.0,0,286,0,77,0,0,2,1,1,833,165,668,367,0,367
2433.0,0,286,0,77,0,0,2,1,0,834,165,669,366,0,366
2434.0,0,286,0,78,0,0,1,1,0,834,165,669,366,0,366
2435.0,0,285,0,78,0,0,2,1,0,834,165,669,366,0,366
2436.0,0,285,0,77,0,0,2,1,1,834,165,669,366,0,366
2437.0,0,284,0,77,0,1,2,1,1,834,165,669,366,0,366
2438.0,0,284,0,77,0,1,2,1,1,834,165,669,366,0,366
2439.0,0,283,0,78,0,0,2,1,1,835,165,670,365,0,365
2440.0,0,283,0,78,0,0,2,1,0,836,165,671,364,0,364
2441.0,0,282,0,79,0,0,2,1,0,836,165,671,364,0,364
2442.0,0,282,0,79,0,0,2,1,0,836,165,671,364,0,364
2443.0,0,281,0,79,0,0,2,1,1,836,165,671,364,0,364
2444.0,0,281,0,79,0,0,2,1,1,836,165,671,364,0,364
2445.0,0,280,0,80,0,0,2,1,0,837,165,672,363,0,363
2446.0,0,279,0,80,0,0,2,1,1,837,165,672,363,0,363
2447.0,0,279,0,80,0,0,2,1,1,837,165,672,363,0,363
2448.0,0,279,0,80,0,0,2,1,0,838,165,673,362,0,362
2449.0,0,279,0,80,0,0,2,1,0,838,165,673,362,0,362
2450.0,0,279,0,80,0,0,2,1,0,838,165,673,362,0,362
2451.0,0,278,0,80,0,0,2,1,1,838,165,673,362,0,362
2452.0,0,278,0,80,0,0,2,1,1,838,165,673,362,0,362
2453.0,0,278,0,79,0,0,2,1,1,839,165,674,361,0,361
2454.0,0,278,0,79,0,0,2,1,1,839,165,674,361,0,361
2455.0,0,278,0,79,0,0,2,1,0,840,165,675,360,0,360
2456.0,0,277,0,79,0,0,2,1,1,840,165,675,360,0,360
2457.0,0,277,0,79,0,0,2,1,0,841,165,676,359,0,359
2458.0,0,275,0,81,0,0,2,1,0,841,165,676,359,0,359
2459.0,0,275,0,80,0,0,2,1,1,841,165,676,359,0,359
2460.0,0,275,0,80,0,0,2,1,1,841,165,676,359,0,359
2461.0,0,275,0,80,0,0,2,1,0,842,165,677,358,0,358
2462.0,0,275,0,79,0,0,2,1,1,842,165,677,358,0,358
2463.0,0,275,0,79,0,0,2,1,1,842,165,677,358,0,358
2464.0,0,274,0,80,0,0,2,1,0,843,165,678,357,0,357
2465.0,0,273,0,81,0,0,2,1,0,843,165,678,357,0,357
2466.0,0,273,0,80,0,0,2,1,1,843,165,678,357,0,357
2467.0,0,272,0,81,0,0,2,1,0,844,165,679,356,0,356
2468.0,0,272,0,80,0,0,2,1,1,844,165,679,356,0,356
2469.0,0,272,0,80,0,0,2,1,0,845,165,680,355,0,355
2470.0,0,272,0,80,0,1,2,0,0,845,165,680,355,0,355
2471.0,0,272,0,79,0,0,2,1,1,845,165,680,355,0,355
2472.0,0,272,0,79,0,0,2,1,0,846,165,681,354,0,354
2473.0,0,271,0,80,0,0,2,1,0,846,165,681,354,0,354
2474.0,0,270,0,81,0,0,2,1,0,846,165,681,354,0,354
2475.0,0,270,0,81,0,0,2,1,0,846,165,681,354,0,354
2476.0,0,270,0,81,0,0,2,1,0,846,165,681,354,0,354
2477.0,0,270,0,80,0,0,2,1,1,846,165,681,354,0,354
2478.0,0,270,0,80,0,0,2,1,1,846,165,681,354,0,354
2479.0,0,269,0,81,0,0,2,1,0,847,165,682,353,0,353
