time_min,pick_queue_urgent,pick_queue_normal,pack_queue_urgent,pack_queue_normal,dispatch_queue_urgent,dispatch_queue_normal,picking_busy,packing_busy,dispatch_busy,completed_total,completed_urgent,completed_normal,in_system_total,in_system_urgent,in_system_normal
3185.0,0,0,14,103,0,0,1,1,0,1081,150,931,119,15,104
3186.0,0,0,14,102,0,0,1,1,1,1081,150,931,119,15,104
3187.0,0,0,15,102,0,0,0,1,1,1081,150,931,119,15,104
3188.0,0,0,15,102,0,0,0,1,0,1082,150,932,118,15,103
3189.0,0,0,15,101,0,0,0,1,1,1082,150,932,118,15,103
3190.0,0,0,15,101,0,0,0,1,0,1083,150,933,117,15,102
3191.0,0,0,14,101,0,0,0,1,1,1083,150,933,117,15,102
3192.0,0,0,14,101,0,0,0,1,0,1084,150,934,116,15,101
3193.0,0,0,14,100,0,0,0,1,0,1085,151,934,115,14,101
3194.0,0,0,14,100,0,0,0,1,0,1085,151,934,115,14,101
3195.0,0,0,14,99,0,0,0,1,1,1085,151,934,115,14,101
3196.0,0,0,14,99,0,0,0,1,1,1085,151,934,115,14,101
3197.0,0,0,14,99,0,0,0,1,0,1086,151,935,114,14,100
3198.0,0,0,14,99,0,0,0,1,0,1086,151,935,114,14,100
3199.0,0,0,14,99,0,0,0,1,0,1086,151,935,114,14,100
3200.0,0,0,14,99,0,0,0,1,0,1086,151,935,114,14,100
3201.0,0,0,14,99,0,0,0,1,0,1086,151,935,114,14,100
3202.0,0,0,14,98,0,0,0,1,1,1086,151,935,114,14,100
3203.0,0,0,14,98,0,0,0,1,1,1086,151,935,114,14,100
3204.0,0,0,14,97,0,0,0,1,1,1087,151,936,113,14,99
3205.0,0,0,14,97,0,0,0,1,1,1087,151,936,113,14,99
3206.0,0,0,14,97,0,0,0,1,0,1088,151,937,112,14,98
3207.0,0,0,13,97,0,0,0,1,1,1088,151,937,112,14,98
3208.0,0,0,13,97,0,0,0,1,1,1088,151,937,112,14,98
3209.0,0,0,13,96,0,0,0,1,1,1089,151,938,111,14,97
3210.0,0,0,13,96,0,0,0,1,0,1090,152,938,110,13,97
3211.0,0,0,12,96,0,0,0,1,1,1090,152,938,110,13,97
3212.0,0,0,12,96,0,0,0,1,1,1090,152,938,110,13,97
3213.0,0,0,12,96,0,0,0,1,0,1091,152,939,109,13,96
3214.0,0,0,12,95,0,0,0,1,1,1091,152,939,109,13,96
3215.0,0,0,12,95,0,0,0,1,1,1091,152,939,109,13,96
3216.0,0,0,12,95,0,0,0,1,0,1092,153,939,108,12,96
3217.0,0,0,12,95,0,0,0,1,0,1092,153,939,108,12,96
3218.0,0,0,12,94,0,0,0,1,1,1092,153,939,108,12,96
3219.0,0,0,12,94,0,0,0,1,0,1093,153,940,107,12,95
3220.0,0,0,12,93,0,0,0,1,1,1093,153,940,107,12,95
3221.0,0,0,12,93,0,0,0,1,0,1094,153,941,106,12,94
3222.0,0,0,12,93,0,0,0,1,0,1094,153,941,106,12,94
3223.0,0,0,12,93,0,0,0,1,0,1094,153,941,106,12,94
3224.0,0,0,12,92,0,0,0,1,1,1094,153,941,106,12,94
3225.0,0,0,12,91,0,0,0,1,1,1095,153,942,105,12,93
3226.0,0,0,12,91,0,0,0,1,0,1096,153,943,104,12,92
3227.0,0,0,12,91,0,0,0,1,0,1096,153,943,104,12,92
3228.0,0,0,11,91,0,0,0,1,1,1096,153,943,104,12,92
3229.0,0,0,11,91,0,0,0,1,0,1097,153,944,103,12,91
3230.0,0,0,10,91,0,0,0,1,1,1097,153,944,103,12,91
3231.0,0,0,10,91,0,0,0,1,0,1098,154,944,102,11,91
3232.0,0,0,9,91,0,0,0,1,1,1098,154,944,102,11,91
3233.0,0,0,9,91,0,0,0,1,1,1098,154,944,102,11,91
3234.0,0,0,9,91,0,0,0,1,0,1099,155,944,101,10,91
3235.0,0,0,9,90,0,0,0,1,1,1099,155,944,101,10,91
3236.0,0,0,9,90,0,0,0,1,1,1099,155,944,101,10,91
3237.0,0,0,9,89,0,0,0,1,1,1100,156,944,100,9,91
3238.0,0,0,9,89,0,0,0,1,1,1100,156,944,100,9,91
3239.0,0,0,9,88,0,0,0,1,1,1101,156,945,99,9,90
3240.0,0,0,9,88,0,0,0,1,1,1101,156,945,99,9,90
3241.0,0,0,9,88,0,0,0,1,0,1102,156,946,98,9,89
3242.0,0,0,9,87,0,0,0,1,1,1102,156,946,98,9,89
3243.0,0,0,9,87,0,0,0,1,0,1103,156,947,97,9,88
3244.0,0,0,9,86,0,0,0,1,1,1103,156,947,97,9,88
3245.0,0,0,9,86,0,0,0,1,1,1103,156,947,97,9,88
3246.0,0,0,9,86,0,0,0,1,0,1104,156,948,96,9,87
3247.0,0,0,9,86,0,0,0,1,0,1104,156,948,96,9,87
3248.0,0,0,9,85,0,0,0,1,1,1104,156,948,96,9,87
3249.0,0,0,9,85,0,0,0,1,1,1104,156,948,96,9,87
3250.0,0,0,9,84,0,0,0,1,1,1105,156,949,95,9,86
3251.0,0,0,9,84,0,0,0,1,1,1105,156,949,95,9,86
3252.0,0,0,9,84,0,0,0,1,0,1106,156,950,94,9,85
3253.0,0,0,9,84,0,0,0,1,0,1106,156,950,94,9,85
3254.0,0,0,9,83,0,0,0,1,1,1106,156,950,94,9,85
3255.0,0,0,9,82,0,1,0,1,1,1106,156,950,94,9,85
3256.0,0,0,9,82,0,1,0,1,1,1106,156,950,94,9,85
3257.0,0,0,9,82,0,0,0,1,1,1107,156,951,93,9,84
3258.0,0,0,9,81,0,0,0,1,1,1108,156,952,92,9,83
3259.0,0,0,9,81,0,0,0,1,0,1109,156,953,91,9,82
3260.0,0,0,9,80,0,0,0,1,1,1109,156,953,91,9,82
3261.0,0,0,9,80,0,0,0,1,0,1110,156,954,90,9,81
3262.0,0,0,9,80,0,0,0,1,0,1110,156,954,90,9,81
3263.0,0,0,9,79,0,0,0,1,1,1110,156,954,90,9,81
3264.0,0,0,9,79,0,0,0,1,0,1111,156,955,89,9,80
3265.0,0,0,8,79,0,0,0,1,1,1111,156,955,89,9,80
3266.0,0,0,8,79,0,0,0,1,0,1112,156,956,88,9,79
3267.0,0,0,8,78,0,0,0,1,1,1112,156,956,88,9,79
3268.0,0,0,8,77,0,0,0,1,1,1113,157,956,87,8,79
3269.0,0,0,8,77,0,0,0,1,0,1114,157,957,86,8,78
3270.0,0,0,8,77,0,0,0,1,0,1114,157,957,86,8,78
3271.0,0,0,8,76,0,0,0,1,1,1114,157,957,86,8,78
3272.0,0,0,8,76,0,0,0,1,0,1115,157,958,85,8,77
3273.0,0,0,8,75,0,0,0,1,1,1115,157,958,85,8,77
3274.0,0,0,8,75,0,0,0,1,0,1116,157,959,84,8,76
3275.0,0,0,8,75,0,0,0,1,0,1116,157,959,84,8,76
3276.0,0,0,8,74,0,0,0,1,1,1116,157,959,84,8,76
3277.0,0,0,8,74,0,0,0,1,0,1117,157,960,83,8,75
3278.0,0,0,8,74,0,1,0,0,0,1117,157,960,83,8,75
3279.0,0,0,8,73,0,0,0,1,1,1117,157,960,83,8,75
3280.0,0,0,8,73,0,0,0,1,0,1118,157,961,82,8,74
3281.0,0,0,8,73,0,0,0,1,0,1118,157,961,82,8,74
3282.0,0,0,7,73,0,0,0,1,1,1118,157,961,82,8,74
3283.0,0,0,7,73,0,0,0,1,1,1118,157,961,82,8,74
3284.0,0,0,7,72,0,0,0,1,1,1119,157,962,81,8,73
3285.0,0,0,7,72,0,0,0,1,0,1120,158,962,80,7,73
3286.0,0,0,7,71,0,0,0,1,1,1120,158,962,80,7,73
3287.0,0,0,7,71,0,0,0,1,1,1120,158,962,80,7,73
3288.0,0,0,7,70,0,0,0,1,1,1121,158,963,79,7,72
3289.0,0,0,7,70,0,0,0,1,1,1121,158,963,79,7,72
3290.0,0,0,7,70,0,0,0,1,0,1122,158,964,78,7,71
3291.0,0,0,7,69,0,0,0,1,1,1122,158,964,78,7,71
3292.0,0,0,7,69,0,0,0,1,1,1122,158,964,78,7,71
3293.0,0,0,7,69,0,0,0,1,0,1123,158,965,77,7,70
3294.0,0,0,7,68,0,0,0,1,1,1123,158,965,77,7,70
3295.0,0,0,7,68,0,0,0,1,1,1123,158,965,77,7,70
3296.0,0,0,7,67,0,0,0,1,1,1124,158,966,76,7,69
3297.0,0,0,7,67,0,0,0,1,0,1125,158,967,75,7,68
3298.0,0,0,7,67,0,0,0,1,0,1125,158,967,75,7,68
3299.0,0,0,7,66,0,0,0,1,1,1125,158,967,75,7,68
3300.0,0,0,7,66,0,0,0,1,0,1126,158,968,74,7,67
3301.0,0,0,7,65,0,0,0,1,1,1126,158,968,74,7,67
3302.0,0,0,7,65,0,0,0,1,0,1127,158,969,73,7,66
3303.0,0,0,7,65,0,0,0,1,0,1127,158,969,73,7,66
3304.0,0,0,7,64,0,0,0,1,1,1127,158,969,73,7,66
3305.0,0,0,7,64,0,0,0,1,1,1127,158,969,73,7,66
3306.0,0,0,7,63,0,0,0,1,1,1128,158,970,72,7,65
3307.0,0,0,7,63,0,0,0,1,1,1128,158,970,72,7,65
3308.0,0,0,7,63,0,0,0,1,0,1129,158,971,71,7,64
3309.0,0,0,7,63,0,0,0,1,0,1129,158,971,71,7,64
3310.0,0,0,7,62,0,0,0,1,1,1129,158,971,71,7,64
3311.0,0,0,7,62,0,0,0,1,0,1130,158,972,70,7,63
3312.0,0,0,7,62,0,0,0,1,0,1130,158,972,70,7,63
3313.0,0,0,7,61,0,0,0,1,1,1130,158,972,70,7,63
3314.0,0,0,7,61,0,0,0,1,1,1130,158,972,70,7,63
3315.0,0,0,7,60,0,0,0,1,1,1131,158,973,69,7,62
3316.0,0,0,7,60,0,0,0,1,0,1132,158,974,68,7,61
3317.0,0,0,7,60,0,0,0,1,0,1132,158,974,68,7,61
3318.0,0,0,7,59,0,0,0,1,1,1132,158,974,68,7,61
3319.0,0,0,7,59,0,0,0,1,1,1132,158,974,68,7,61
3320.0,0,0,7,59,0,0,0,1,0,1133,158,975,67,7,60
3321.0,0,0,7,58,0,0,0,1,1,1133,158,975,67,7,60
3322.0,0,0,7,58,0,0,0,1,0,1134,158,976,66,7,59
3323.0,0,0,7,58,0,0,0,1,0,1134,158,976,66,7,59
3324.0,0,0,7,57,0,0,0,1,1,1134,158,976,66,7,59
3325.0,0,0,7,57,0,0,0,1,0,1135,158,977,65,7,58
3326.0,0,0,7,57,0,0,0,1,0,1135,158,977,65,7,58
3327.0,0,0,7,56,0,0,0,1,1,1135,158,977,65,7,58
3328.0,0,0,7,56,0,0,0,1,0,1136,158,978,64,7,57
3329.0,0,0,7,56,0,0,0,1,0,1136,158,978,64,7,57
3330.0,0,0,7,55,0,0,0,1,1,1136,158,978,64,7,57
3331.0,0,0,7,55,0,0,0,1,0,1137,158,979,63,7,56
3332.0,0,0,7,54,0,0,0,1,1,1137,158,979,63,7,56
3333.0,0,0,7,54,0,0,0,1,0,1138,158,980,62,7,55
3334.0,0,0,7,53,0,0,0,1,1,1138,158,980,62,7,55
3335.0,0,0,7,53,0,0,0,1,0,1139,158,981,61,7,54
3336.0,0,0,7,53,0,0,0,1,0,1139,158,981,61,7,54
3337.0,0,0,7,52,0,0,0,1,1,1139,158,981,61,7,54
3338.0,0,0,7,52,0,0,0,1,1,1139,158,981,61,7,54
3339.0,0,0,7,52,0,0,0,1,0,1140,158,982,60,7,53
3340.0,0,0,7,51,0,0,0,1,1,1140,158,982,60,7,53
3341.0,0,0,7,51,0,0,0,1,0,1141,158,983,59,7,52
3342.0,0,0,7,51,0,0,0,1,0,1141,158,983,59,7,52
3343.0,0,0,7,51,0,0,0,1,0,1141,158,983,59,7,52
3344.0,0,0,7,51,0,0,0,1,0,1141,158,983,59,7,52
3345.0,0,0,7,51,0,0,0,1,0,1141,158,983,59,7,52
3346.0,0,0,7,51,0,0,0,1,0,1141,158,983,59,7,52
3347.0,0,0,7,50,0,0,0,1,1,1141,158,983,59,7,52
3348.0,0,0,7,50,0,0,0,1,1,1141,158,983,59,7,52
3349.0,0,0,7,50,0,0,0,1,0,1142,158,984,58,7,51
3350.0,0,0,6,50,0,0,0,1,1,1142,158,984,58,7,51
3351.0,0,0,6,50,0,0,0,1,1,1142,158,984,58,7,51
3352.0,0,0,6,49,0,0,0,1,1,1143,158,985,57,7,50
3353.0,0,0,6,49,0,0,0,1,1,1143,158,985,57,7,50
3354.0,0,0,6,48,0,0,0,1,1,1144,159,985,56,6,50
3355.0,0,0,6,48,0,0,0,1,1,1144,159,985,56,6,50
3356.0,0,0,6,47,0,0,0,1,1,1145,159,986,55,6,49
3357.0,0,0,6,47,0,0,0,1,1,1145,159,986,55,6,49
3358.0,0,0,6,47,0,0,0,1,0,1146,159,987,54,6,48
3359.0,0,0,6,47,0,0,0,1,0,1146,159,987,54,6,48
3360.0,0,0,6,46,0,0,0,1,1,1146,159,987,54,6,48
3361.0,0,0,6,46,0,0,0,1,0,1147,159,988,53,6,47
3362.0,0,0,6,45,0,0,0,1,1,1147,159,988,53,6,47
3363.0,0,0,6,45,0,0,0,1,1,1147,159,988,53,6,47
3364.0,0,0,6,45,0,0,0,1,0,1148,159,989,52,6,46
3365.0,0,0,6,45,0,0,0,1,0,1148,159,989,52,6,46
3366.0,0,0,6,45,0,0,0,1,0,1148,159,989,52,6,46
3367.0,0,0,6,45,0,0,0,1,0,1148,159,989,52,6,46
3368.0,0,0,6,45,0,0,0,1,0,1148,159,989,52,6,46
3369.0,0,0,6,45,0,0,0,1,0,1148,159,989,52,6,46
3370.0,0,0,6,45,0,0,0,1,0,1148,159,989,52,6,46
3371.0,0,0,6,45,0,0,0,1,0,1148,159,989,52,6,46
3372.0,0,0,6,44,0,0,0,1,1,1148,159,989,52,6,46
3373.0,0,0,6,44,0,0,0,1,1,1148,159,989,52,6,46
3374.0,0,0,6,44,0,0,0,1,1,1148,159,989,52,6,46
3375.0,0,0,6,44,0,0,0,1,1,1148,159,989,52,6,46
3376.0,0,0,6,44,0,0,0,1,0,1149,159,990,51,6,45
3377.0,0,0,6,43,0,0,0,1,1,1149,159,990,51,6,45
3378.0,0,0,6,43,0,0,0,1,1,1149,159,990,51,6,45
3379.0,0,0,6,43,0,0,0,1,0,1150,159,991,50,6,44
3380.0,0,0,6,43,0,0,0,1,0,1150,159,991,50,6,44
3381.0,0,0,6,43,0,0,0,1,0,1150,159,991,50,6,44
3382.0,0,0,6,43,0,0,0,1,0,1150,159,991,50,6,44
3383.0,0,0,6,43,0,0,0,1,0,1150,159,991,50,6,44
3384.0,0,0,6,43,0,0,0,1,0,1150,159,991,50,6,44
3385.0,0,0,6,42,0,0,0,1,1,1150,159,991,50,6,44
3386.0,0,0,6,42,0,0,0,1,1,1150,159,991,50,6,44
3387.0,0,0,6,42,0,0,0,1,0,1151,159,992,49,6,43
3388.0,0,0,5,42,0,0,0,1,1,1151,159,992,49,6,43
3389.0,0,0,5,42,0,0,0,1,0,1152,159,993,48,6,42
3390.0,0,0,5,41,0,0,0,1,1,1152,159,993,48,6,42
3391.0,0,0,5,41,0,0,0,1,0,1153,160,993,47,5,42
3392.0,0,0,5,41,0,0,0,1,0,1153,160,993,47,5,42
3393.0,0,0,5,41,0,0,0,1,0,1153,160,993,47,5,42
3394.0,0,0,5,41,0,0,0,1,0,1153,160,993,47,5,42
3395.0,0,0,5,41,0,0,0,1,0,1153,160,993,47,5,42
3396.0,0,0,4,41,0,0,0,1,1,1153,160,993,47,5,42
3397.0,0,0,4,41,0,0,0,1,1,1153,160,993,47,5,42
3398.0,0,0,4,41,0,0,0,1,1,1153,160,993,47,5,42
3399.0,0,0,4,40,1,0,0,1,1,1153,160,993,47,5,42
3400.0,0,0,4,40,0,0,0,1,1,1154,160,994,46,5,41
3401.0,0,0,4,39,0,0,0,1,1,1155,161,994,45,4,41
3402.0,0,0,4,39,0,0,0,1,0,1156,161,995,44,4,40
3403.0,0,0,3,39,0,0,0,1,1,1156,161,995,44,4,40
3404.0,0,0,3,39,0,0,0,1,0,1157,161,996,43,4,39
3405.0,0,0,3,39,0,0,0,1,0,1157,161,996,43,4,39
3406.0,0,0,3,38,0,0,0,1,1,1157,161,996,43,4,39
3407.0,0,0,3,38,0,0,0,1,1,1157,161,996,43,4,39
3408.0,0,0,3,37,0,0,0,1,1,1158,162,996,42,3,39
3409.0,0,0,3,37,0,0,0,1,1,1158,162,996,42,3,39
3410.0,0,0,3,37,0,0,0,1,0,1159,162,997,41,3,38
3411.0,0,0,3,36,0,0,0,1,1,1159,162,997,41,3,38
3412.0,0,0,3,36,0,0,0,1,0,1160,162,998,40,3,37
3413.0,0,0,3,36,0,0,0,1,0,1160,162,998,40,3,37
3414.0,0,0,3,35,0,0,0,1,1,1160,162,998,40,3,37
3415.0,0,0,3,35,0,0,0,1,1,1160,162,998,40,3,37
3416.0,0,0,3,35,0,0,0,1,0,1161,162,999,39,3,36
3417.0,0,0,3,35,0,0,0,1,0,1161,162,999,39,3,36
3418.0,0,0,3,35,0,0,0,1,0,1161,162,999,39,3,36
3419.0,0,0,3,35,0,0,0,1,0,1161,162,999,39,3,36
3420.0,0,0,3,34,0,0,0,1,1,1161,162,999,39,3,36
3421.0,0,0,3,34,0,0,0,1,1,1161,162,999,39,3,36
3422.0,0,0,3,34,0,0,0,1,0,1162,162,1000,38,3,35
3423.0,0,0,3,34,0,0,0,1,0,1162,162,1000,38,3,35
3424.0,0,0,3,33,0,0,0,1,1,1162,162,1000,38,3,35
3425.0,0,0,3,33,0,0,0,1,0,1163,162,1001,37,3,34
3426.0,0,0,3,33,0,0,0,1,0,1163,162,1001,37,3,34
3427.0,0,0,3,33,0,0,0,1,0,1163,162,1001,37,3,34
3428.0,0,0,3,32,0,0,0,1,1,1163,162,1001,37,3,34
3429.0,0,0,3,32,0,0,0,1,1,1163,162,1001,37,3,34
3430.0,0,0,3,31,0,0,0,1,1,1164,162,1002,36,3,33
3431.0,0,0,3,31,0,0,0,1,1,1164,162,1002,36,3,33
3432.0,0,0,3,30,0,0,0,1,1,1165,162,1003,35,3,32
3433.0,0,0,3,30,0,0,0,1,0,1166,162,1004,34,3,31
3434.0,0,0,3,29,0,0,0,1,0,1167,162,1005,33,3,30
3435.0,0,0,3,29,0,0,0,1,0,1167,162,1005,33,3,30
3436.0,0,0,3,28,0,0,0,1,1,1167,162,1005,33,3,30
3437.0,0,0,3,28,0,0,0,1,0,1168,162,1006,32,3,29
3438.0,0,0,3,28,0,0,0,1,0,1168,162,1006,32,3,29
3439.0,0,0,2,28,0,0,0,1,1,1168,162,1006,32,3,29
3440.0,0,0,2,28,0,0,0,1,1,1168,162,1006,32,3,29
3441.0,0,0,2,28,0,0,0,1,1,1168,162,1006,32,3,29
3442.0,0,0,2,27,0,0,0,1,1,1169,162,1007,31,3,28
3443.0,0,0,2,27,0,0,0,1,0,1170,163,1007,30,2,28
3444.0,0,0,2,26,0,0,0,1,1,1170,163,1007,30,2,28
3445.0,0,0,2,26,0,0,0,1,0,1171,163,1008,29,2,27
3446.0,0,0,2,26,0,0,0,1,0,1171,163,1008,29,2,27
3447.0,0,0,2,25,0,0,0,1,1,1171,163,1008,29,2,27
3448.0,0,0,2,25,0,0,0,1,1,1171,163,1008,29,2,27
3449.0,0,0,2,25,0,0,0,1,0,1172,163,1009,28,2,26
3450.0,0,0,2,24,0,0,0,1,1,1172,163,1009,28,2,26
3451.0,0,0,2,24,0,0,0,1,1,1172,163,1009,28,2,26
3452.0,0,0,2,23,0,0,0,1,1,1173,163,1010,27,2,25
3453.0,0,0,2,23,0,0,0,1,0,1174,163,1011,26,2,24
3454.0,0,0,2,22,0,0,0,1,1,1174,163,1011,26,2,24
3455.0,0,0,2,22,0,0,0,1,0,1175,163,1012,25,2,23
3456.0,0,0,2,22,0,0,0,1,0,1175,163,1012,25,2,23
3457.0,0,0,2,21,0,0,0,1,1,1175,163,1012,25,2,23
3458.0,0,0,2,21,0,0,0,1,1,1175,163,1012,25,2,23
3459.0,0,0,2,21,0,0,0,1,0,1176,163,1013,24,2,22
3460.0,0,0,2,20,0,0,0,1,1,1176,163,1013,24,2,22
3461.0,0,0,2,19,0,0,0,1,1,1177,163,1014,23,2,21
3462.0,0,0,2,19,0,0,0,1,0,1178,163,1015,22,2,20
3463.0,0,0,2,18,0,0,0,1,1,1178,163,1015,22,2,20
3464.0,0,0,2,18,0,0,0,1,1,1178,163,1015,22,2,20
3465.0,0,0,2,18,0,0,0,1,0,1179,163,1016,21,2,19
3466.0,0,0,2,18,0,0,0,1,0,1179,163,1016,21,2,19
3467.0,0,0,2,17,0,0,0,1,1,1179,163,1016,21,2,19
3468.0,0,0,2,16,0,1,0,1,1,1179,163,1016,21,2,19
3469.0,0,0,2,16,0,0,0,1,1,1180,163,1017,20,2,18
3470.0,0,0,2,16,0,0,0,1,0,1181,163,1018,19,2,17
3471.0,0,0,2,16,0,0,0,1,0,1181,163,1018,19,2,17
3472.0,0,0,2,16,0,0,0,1,0,1181,163,1018,19,2,17
3473.0,0,0,2,16,0,0,0,1,0,1181,163,1018,19,2,17
3474.0,0,0,2,15,0,0,0,1,1,1181,163,1018,19,2,17
3475.0,0,0,2,15,0,0,0,1,1,1181,163,1018,19,2,17
3476.0,0,0,2,15,0,0,0,1,0,1182,163,1019,18,2,16
3477.0,0,0,2,14,0,0,0,1,1,1182,163,1019,18,2,16
3478.0,0,0,2,14,0,0,0,1,1,1182,163,1019,18,2,16
3479.0,0,0,2,14,0,0,0,1,0,1183,163,1020,17,2,15
3480.0,0,0,2,14,0,0,0,1,0,1183,163,1020,17,2,15
3481.0,0,0,2,14,0,0,0,1,0,1183,163,1020,17,2,15
3482.0,0,0,2,14,0,0,0,1,0,1183,163,1020,17,2,15
3483.0,0,0,2,14,0,0,0,1,0,1183,163,1020,17,2,15
3484.0,0,0,2,13,0,0,0,1,1,1183,163,1020,17,2,15
3485.0,0,0,2,13,0,0,0,1,1,1183,163,1020,17,2,15
3486.0,0,0,2,13,0,0,0,1,1,1183,163,1020,17,2,15
3487.0,0,0,2,13,0,0,0,1,1,1183,163,1020,17,2,15
3488.0,0,0,2,13,0,0,0,1,1,1183,163,1020,17,2,15
3489.0,0,0,2,13,0,0,0,1,0,1184,163,1021,16,2,14
3490.0,0,0,2,13,0,0,0,1,0,1184,163,1021,16,2,14
3491.0,0,0,2,12,0,0,0,1,1,1184,163,1021,16,2,14
3492.0,0,0,2,12,0,0,0,1,1,1184,163,1021,16,2,14
3493.0,0,0,2,11,0,1,0,1,1,1184,163,1021,16,2,14
3494.0,0,0,2,11,0,0,0,1,1,1185,163,1022,15,2,13
3495.0,0,0,2,11,0,0,0,1,0,1186,163,1023,14,2,12
3496.0,0,0,2,11,0,0,0,1,0,1186,163,1023,14,2,12
3497.0,0,0,2,10,0,0,0,1,1,1186,163,1023,14,2,12
3498.0,0,0,2,10,0,0,0,1,0,1187,163,1024,13,2,11
3499.0,0,0,2,10,0,0,0,1,0,1187,163,1024,13,2,11
3500.0,0,0,2,10,0,0,0,1,0,1187,163,1024,13,2,11
3501.0,0,0,2,9,0,0,0,1,1,1187,163,1024,13,2,11
3502.0,0,0,2,9,0,0,0,1,1,1187,163,1024,13,2,11
3503.0,0,0,2,9,0,0,0,1,0,1188,163,1025,12,2,10
3504.0,0,0,2,9,0,0,0,1,0,1188,163,1025,12,2,10
3505.0,0,0,2,8,0,0,0,1,1,1188,163,1025,12,2,10
3506.0,0,0,2,8,0,0,0,1,1,1188,163,1025,12,2,10
3507.0,0,0,2,8,0,0,0,1,0,1189,163,1026,11,2,9
3508.0,0,0,2,7,0,0,0,1,1,1189,163,1026,11,2,9
3509.0,0,0,2,7,0,0,0,1,1,1189,163,1026,11,2,9
3510.0,0,0,2,7,0,0,0,1,0,1190,163,1027,10,2,8
3511.0,0,0,2,7,0,0,0,1,0,1190,163,1027,10,2,8
3512.0,0,0,1,7,0,0,0,1,1,1190,163,1027,10,2,8
3513.0,0,0,1,7,0,0,0,1,0,1191,163,1028,9,2,7
3514.0,0,0,1,7,0,0,0,1,0,1191,163,1028,9,2,7
3515.0,0,0,1,6,0,0,0,1,1,1191,163,1028,9,2,7
3516.0,0,0,1,6,0,0,0,1,0,1192,164,1028,8,1,7
3517.0,0,0,1,6,0,0,0,1,0,1192,164,1028,8,1,7
3518.0,0,0,1,5,0,0,0,1,1,1192,164,1028,8,1,7
3519.0,0,0,1,5,0,0,0,1,1,1192,164,1028,8,1,7
3520.0,0,0,1,5,0,0,0,1,0,1193,164,1029,7,1,6
3521.0,0,0,1,4,0,0,0,1,0,1194,164,1030,6,1,5
3522.0,0,0,1,4,0,0,0,1,0,1194,164,1030,6,1,5
3523.0,0,0,1,3,0,0,0,1,1,1194,164,1030,6,1,5
3524.0,0,0,1,2,0,0,0,1,1,1195,164,1031,5,1,4
3525.0,0,0,1,2,0,0,0,1,0,1196,164,1032,4,1,3
3526.0,0,0,1,2,0,0,0,1,0,1196,164,1032,4,1,3
3527.0,0,0,1,2,0,0,0,1,0,1196,164,1032,4,1,3
3528.0,0,0,1,1,0,0,0,1,1,1196,164,1032,4,1,3
3529.0,0,0,1,1,0,0,0,1,1,1196,164,1032,4,1,3
3530.0,0,0,1,0,0,0,0,1,1,1197,164,1033,3,1,2
3531.0,0,0,0,0,0,1,0,1,1,1197,164,1033,3,1,2
3532.0,0,0,0,0,0,0,0,1,1,1198,164,1034,2,1,1
3533.0,0,0,0,0,0,0,0,0,1,1199,164,1035,1,1,0
3533.8333333333335,0,0,0,0,0,0,0,0,0,1200,165,1035,0,0,0
